chrom	start	end	region	coverage	sample	aggregation_time
MN908947.3	1242	1651	nCoV-2019_5	1303	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	1573	1964	nCoV-2019_6	2802	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	1868	2269	nCoV-2019_7	1585	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	2181	2592	nCoV-2019_8	2985	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	2504	2904	nCoV-2019_9	1313	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	2826	3210	nCoV-2019_10	7434	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	3144	3531	nCoV-2019_11	5064	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	3460	3853	nCoV-2019_12	1731	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	3771	4164	nCoV-2019_13	4179	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	4044	4450	nCoV-2019_14	8846	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	4294	4696	nCoV-2019_15	6130	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	4636	5017	nCoV-2019_16	5132	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	4939	5321	nCoV-2019_17	1100	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	5230	5644	nCoV-2019_18	8834	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	5563	5957	nCoV-2019_19	7617	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	5867	6272	nCoV-2019_20	2575	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	6167	6550	nCoV-2019_21	12527	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	6466	6873	nCoV-2019_22	5936	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	6718	7117	nCoV-2019_23	695	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	7035	7415	nCoV-2019_24	2897	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	7305	7694	nCoV-2019_25	9203	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	7626	8019	nCoV-2019_26	6594	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	7943	8341	nCoV-2019_27	8313	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	8249	8661	nCoV-2019_28	4177	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	8595	8983	nCoV-2019_29	3568	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	8888	9271	nCoV-2019_30	7472	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	9204	9585	nCoV-2019_31	8097	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	9477	9858	nCoV-2019_32	10050	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	9784	10171	nCoV-2019_33	3258	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	10076	10459	nCoV-2019_34	5810	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	10362	10763	nCoV-2019_35	5872	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	10666	11074	nCoV-2019_36	8068	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	10999	11394	nCoV-2019_37	12372	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	11306	11693	nCoV-2019_38	11438	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	11555	11949	nCoV-2019_39	5323	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	11863	12256	nCoV-2019_40	6445	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	12110	12490	nCoV-2019_41	9384	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	12417	12802	nCoV-2019_42	10008	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	12710	13096	nCoV-2019_43	6167	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	13005	13400	nCoV-2019_44	13728	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	13307	13699	nCoV-2019_45	4140	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	13599	13984	nCoV-2019_46	2455	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	13918	14299	nCoV-2019_47	6087	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	14207	14601	nCoV-2019_48	5095	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	14545	14926	nCoV-2019_49	8343	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	14865	15246	nCoV-2019_50	2323	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	15171	15560	nCoV-2019_51	5559	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	15481	15886	nCoV-2019_52	6307	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	15827	16209	nCoV-2019_53	9249	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	16118	16510	nCoV-2019_54	5074	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	16416	16833	nCoV-2019_55	3429	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	16748	17152	nCoV-2019_56	10165	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	17065	17452	nCoV-2019_57	12506	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	17381	17761	nCoV-2019_58	6427	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	17674	18062	nCoV-2019_59	5092	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	17966	18348	nCoV-2019_60	6530	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	18253	18672	nCoV-2019_61	7566	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	18596	18979	nCoV-2019_62	10396	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	18896	19297	nCoV-2019_63	4726	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	19204	19616	nCoV-2019_64	68	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	19548	19939	nCoV-2019_65	3854	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	19844	20255	nCoV-2019_66	296	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	20172	20572	nCoV-2019_67	399	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	20472	20890	nCoV-2019_68	4927	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	20786	21169	nCoV-2019_69	6264	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	21075	21455	nCoV-2019_70	435	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	21357	21743	nCoV-2019_71	1458	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	21658	22038	nCoV-2019_72	3288	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	21961	22346	nCoV-2019_73	2671	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	22262	22650	nCoV-2019_74	324	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	22516	22903	nCoV-2019_75	3093	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	22797	23214	nCoV-2019_76	1874	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	23122	23522	nCoV-2019_77	7343	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	23443	23847	nCoV-2019_78	3714	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	23789	24169	nCoV-2019_79	2423	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	24078	24467	nCoV-2019_80	4290	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	24391	24789	nCoV-2019_81	3377	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	24696	25076	nCoV-2019_82	8546	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	24978	25369	nCoV-2019_83	8820	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	25279	25673	nCoV-2019_84	4614	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	25601	25994	nCoV-2019_85	4872	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	25902	26315	nCoV-2019_86	1183	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	26197	26590	nCoV-2019_87	4598	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	26520	26913	nCoV-2019_88	5310	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	26835	27227	nCoV-2019_89	3905	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	27141	27533	nCoV-2019_90	4026	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	27446	27854	nCoV-2019_91	189	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	27784	28172	nCoV-2019_92	3275	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	28081	28464	nCoV-2019_93	5889	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	28394	28779	nCoV-2019_94	6680	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	28677	29063	nCoV-2019_95	1918	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	28985	29378	nCoV-2019_96	3849	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	29288	29693	nCoV-2019_97	5668	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	29486	29866	nCoV-2019_98	4842	SAMPLE_43	2026-05-21 19:31:50
MN908947.3	30	410	nCoV-2019_1	2093	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	320	726	nCoV-2019_2	4805	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	642	1028	nCoV-2019_3	3294	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	943	1337	nCoV-2019_4	2755	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	1242	1651	nCoV-2019_5	1594	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	1573	1964	nCoV-2019_6	2294	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	1868	2269	nCoV-2019_7	2196	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	2181	2592	nCoV-2019_8	2637	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	2504	2904	nCoV-2019_9	2639	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	2826	3210	nCoV-2019_10	2735	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	3144	3531	nCoV-2019_11	3510	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	3460	3853	nCoV-2019_12	1593	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	3771	4164	nCoV-2019_13	3829	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	4044	4450	nCoV-2019_14	6636	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	4294	4696	nCoV-2019_15	5379	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	4636	5017	nCoV-2019_16	3739	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	4939	5321	nCoV-2019_17	1368	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	5230	5644	nCoV-2019_18	6158	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	5563	5957	nCoV-2019_19	5508	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	5867	6272	nCoV-2019_20	2435	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	6167	6550	nCoV-2019_21	10153	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	6466	6873	nCoV-2019_22	3903	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	6718	7117	nCoV-2019_23	1462	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	7035	7415	nCoV-2019_24	3784	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	7305	7694	nCoV-2019_25	6769	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	7626	8019	nCoV-2019_26	4616	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	7943	8341	nCoV-2019_27	5647	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	8249	8661	nCoV-2019_28	3380	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	8595	8983	nCoV-2019_29	4024	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	8888	9271	nCoV-2019_30	5290	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	9204	9585	nCoV-2019_31	8050	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	9477	9858	nCoV-2019_32	6714	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	9784	10171	nCoV-2019_33	3504	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	10076	10459	nCoV-2019_34	4465	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	10362	10763	nCoV-2019_35	4742	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	10666	11074	nCoV-2019_36	6397	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	10999	11394	nCoV-2019_37	8276	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	11306	11693	nCoV-2019_38	8550	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	11555	11949	nCoV-2019_39	4312	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	11863	12256	nCoV-2019_40	5121	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	12110	12490	nCoV-2019_41	6869	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	12417	12802	nCoV-2019_42	6992	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	12710	13096	nCoV-2019_43	4622	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	13005	13400	nCoV-2019_44	11757	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	13307	13699	nCoV-2019_45	5304	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	13599	13984	nCoV-2019_46	3092	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	13918	14299	nCoV-2019_47	4736	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	14207	14601	nCoV-2019_48	3458	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	14545	14926	nCoV-2019_49	5560	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	14865	15246	nCoV-2019_50	1836	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	15171	15560	nCoV-2019_51	4537	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	15481	15886	nCoV-2019_52	4232	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	15827	16209	nCoV-2019_53	6402	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	16118	16510	nCoV-2019_54	4285	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	16416	16833	nCoV-2019_55	3422	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	16748	17152	nCoV-2019_56	7078	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	17065	17452	nCoV-2019_57	8473	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	17381	17761	nCoV-2019_58	4275	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	17674	18062	nCoV-2019_59	3834	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	17966	18348	nCoV-2019_60	4479	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	18253	18672	nCoV-2019_61	5085	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	18596	18979	nCoV-2019_62	6840	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	18896	19297	nCoV-2019_63	3607	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	19204	19616	nCoV-2019_64	35	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	19548	19939	nCoV-2019_65	3267	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	19844	20255	nCoV-2019_66	1052	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	20172	20572	nCoV-2019_67	589	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	20472	20890	nCoV-2019_68	4180	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	20786	21169	nCoV-2019_69	4431	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	21075	21455	nCoV-2019_70	380	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	21357	21743	nCoV-2019_71	1686	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	21658	22038	nCoV-2019_72	2464	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	21961	22346	nCoV-2019_73	1957	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	22262	22650	nCoV-2019_74	332	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	22516	22903	nCoV-2019_75	2256	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	22797	23214	nCoV-2019_76	1783	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	23122	23522	nCoV-2019_77	4834	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	23443	23847	nCoV-2019_78	2675	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	23789	24169	nCoV-2019_79	2195	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	24078	24467	nCoV-2019_80	3162	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	24391	24789	nCoV-2019_81	2614	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	24696	25076	nCoV-2019_82	5291	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	24978	25369	nCoV-2019_83	6092	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	25279	25673	nCoV-2019_84	3060	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	25601	25994	nCoV-2019_85	5408	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	25902	26315	nCoV-2019_86	2090	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	26197	26590	nCoV-2019_87	4034	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	26520	26913	nCoV-2019_88	3730	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	26835	27227	nCoV-2019_89	4224	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	27141	27533	nCoV-2019_90	3138	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	27446	27854	nCoV-2019_91	449	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	27784	28172	nCoV-2019_92	2263	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	28081	28464	nCoV-2019_93	4116	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	28394	28779	nCoV-2019_94	4236	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	28677	29063	nCoV-2019_95	2131	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	28985	29378	nCoV-2019_96	2869	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	29288	29693	nCoV-2019_97	4126	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	29486	29866	nCoV-2019_98	3395	SAMPLE_35	2026-05-21 19:31:50
MN908947.3	30	410	nCoV-2019_1	2531	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	320	726	nCoV-2019_2	4969	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	642	1028	nCoV-2019_3	3674	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	943	1337	nCoV-2019_4	3767	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	1242	1651	nCoV-2019_5	1586	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	1573	1964	nCoV-2019_6	2356	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	1868	2269	nCoV-2019_7	1186	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	2181	2592	nCoV-2019_8	2633	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	2504	2904	nCoV-2019_9	1072	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	2826	3210	nCoV-2019_10	6067	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	3144	3531	nCoV-2019_11	4914	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	3460	3853	nCoV-2019_12	1606	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	3771	4164	nCoV-2019_13	3511	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	4044	4450	nCoV-2019_14	7491	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	4294	4696	nCoV-2019_15	5379	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	4636	5017	nCoV-2019_16	4422	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	4939	5321	nCoV-2019_17	1503	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	5230	5644	nCoV-2019_18	7136	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	5563	5957	nCoV-2019_19	6708	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	5867	6272	nCoV-2019_20	3188	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	6167	6550	nCoV-2019_21	9409	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	6466	6873	nCoV-2019_22	5328	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	6718	7117	nCoV-2019_23	1549	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	7035	7415	nCoV-2019_24	2684	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	7305	7694	nCoV-2019_25	8598	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	7626	8019	nCoV-2019_26	6100	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	7943	8341	nCoV-2019_27	7276	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	8249	8661	nCoV-2019_28	3674	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	8595	8983	nCoV-2019_29	2870	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	8888	9271	nCoV-2019_30	6068	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	9204	9585	nCoV-2019_31	6914	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	9477	9858	nCoV-2019_32	8822	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	9784	10171	nCoV-2019_33	3134	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	10076	10459	nCoV-2019_34	5286	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	10362	10763	nCoV-2019_35	5472	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	10666	11074	nCoV-2019_36	6922	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	10999	11394	nCoV-2019_37	10846	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	11306	11693	nCoV-2019_38	9749	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	11555	11949	nCoV-2019_39	5564	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	11863	12256	nCoV-2019_40	6036	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	12110	12490	nCoV-2019_41	8156	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	12417	12802	nCoV-2019_42	8306	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	12710	13096	nCoV-2019_43	4944	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	13005	13400	nCoV-2019_44	10793	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	13307	13699	nCoV-2019_45	3288	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	13599	13984	nCoV-2019_46	2166	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	13918	14299	nCoV-2019_47	5627	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	14207	14601	nCoV-2019_48	4357	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	14545	14926	nCoV-2019_49	7597	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	14865	15246	nCoV-2019_50	2107	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	15171	15560	nCoV-2019_51	4159	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	15481	15886	nCoV-2019_52	5440	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	15827	16209	nCoV-2019_53	8248	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	16118	16510	nCoV-2019_54	4111	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	16416	16833	nCoV-2019_55	4025	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	16748	17152	nCoV-2019_56	8263	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	17065	17452	nCoV-2019_57	10614	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	17381	17761	nCoV-2019_58	4963	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	17674	18062	nCoV-2019_59	3977	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	17966	18348	nCoV-2019_60	5357	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	18253	18672	nCoV-2019_61	6695	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	18596	18979	nCoV-2019_62	8782	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	18896	19297	nCoV-2019_63	4423	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	19204	19616	nCoV-2019_64	44	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	19548	19939	nCoV-2019_65	4015	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	19844	20255	nCoV-2019_66	1140	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	20172	20572	nCoV-2019_67	624	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	20472	20890	nCoV-2019_68	4657	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	20786	21169	nCoV-2019_69	5744	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	21075	21455	nCoV-2019_70	382	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	21357	21743	nCoV-2019_71	1645	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	21658	22038	nCoV-2019_72	2948	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	21961	22346	nCoV-2019_73	2351	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	22262	22650	nCoV-2019_74	237	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	22516	22903	nCoV-2019_75	3192	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	22797	23214	nCoV-2019_76	1705	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	23122	23522	nCoV-2019_77	6218	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	23443	23847	nCoV-2019_78	3191	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	23789	24169	nCoV-2019_79	2197	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	24078	24467	nCoV-2019_80	3874	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	24391	24789	nCoV-2019_81	3170	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	24696	25076	nCoV-2019_82	7364	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	24978	25369	nCoV-2019_83	7804	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	25279	25673	nCoV-2019_84	3721	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	25601	25994	nCoV-2019_85	4116	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	25902	26315	nCoV-2019_86	836	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	26197	26590	nCoV-2019_87	4186	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	26520	26913	nCoV-2019_88	4643	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	26835	27227	nCoV-2019_89	3061	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	27141	27533	nCoV-2019_90	3531	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	27446	27854	nCoV-2019_91	225	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	27784	28172	nCoV-2019_92	2654	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	28081	28464	nCoV-2019_93	5023	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	28394	28779	nCoV-2019_94	4758	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	28677	29063	nCoV-2019_95	1515	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	28985	29378	nCoV-2019_96	3296	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	29288	29693	nCoV-2019_97	4738	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	29486	29866	nCoV-2019_98	4030	SAMPLE_42	2026-05-21 19:31:50
MN908947.3	30	410	nCoV-2019_1	1467	SAMPLE_47	2026-05-21 19:31:50
