region_id	position	value	group
PEAK_0239	-500	0.0	promoter
PEAK_0239	-450	0.099	promoter
PEAK_0239	-400	0.495	promoter
PEAK_0239	-350	1.026	promoter
PEAK_0239	-300	1.948	promoter
PEAK_0239	-250	2.23	promoter
PEAK_0239	-200	3.692	promoter
PEAK_0239	-150	4.337	promoter
PEAK_0239	-100	6.076	promoter
PEAK_0239	-50	8.722	promoter
PEAK_0239	0	8.347	promoter
PEAK_0239	50	8.939	promoter
PEAK_0239	100	6.848	promoter
PEAK_0239	150	4.762	promoter
PEAK_0239	200	4.17	promoter
PEAK_0239	250	2.772	promoter
PEAK_0239	300	1.45	promoter
PEAK_0239	350	0.92	promoter
PEAK_0239	400	0.0	promoter
PEAK_0239	450	0.096	promoter
PEAK_0239	500	0.0	promoter
PEAK_0239	550	0.32	promoter
PEAK_0239	600	0.516	promoter
PEAK_0239	650	0.403	promoter
PEAK_0239	700	0.295	promoter
PEAK_0239	750	0.148	promoter
PEAK_0239	800	0.257	promoter
PEAK_0239	850	0.196	promoter
PEAK_0239	900	0.114	promoter
PEAK_0239	950	0.183	promoter
PEAK_0239	1000	0.24	promoter
PEAK_0240	-1000	0.857	background
PEAK_0240	-950	0.448	background
PEAK_0240	-900	0.738	background
PEAK_0240	-850	0.556	background
PEAK_0240	-800	0.799	background
PEAK_0240	-750	0.569	background
PEAK_0240	-700	0.594	background
PEAK_0240	-650	0.284	background
PEAK_0240	-600	0.295	background
PEAK_0240	-550	0.51	background
PEAK_0240	-500	0.925	background
PEAK_0240	-450	0.643	background
PEAK_0240	-400	0.539	background
PEAK_0240	-350	0.646	background
PEAK_0240	-300	0.573	background
PEAK_0240	-250	0.79	background
PEAK_0240	-200	0.406	background
PEAK_0240	-150	0.713	background
PEAK_0240	-100	0.0	background
PEAK_0240	-50	0.614	background
PEAK_0240	0	0.482	background
PEAK_0240	50	0.534	background
PEAK_0240	100	0.695	background
PEAK_0240	150	0.624	background
PEAK_0240	200	0.982	background
PEAK_0240	250	0.607	background
PEAK_0240	300	0.736	background
PEAK_0240	350	0.463	background
PEAK_0240	400	0.901	background
PEAK_0240	450	0.46	background
PEAK_0240	500	0.691	background
PEAK_0240	550	0.789	background
PEAK_0240	600	0.41	background
PEAK_0240	650	0.0	background
PEAK_0240	700	0.708	background
PEAK_0240	750	0.416	background
PEAK_0240	800	0.043	background
PEAK_0240	850	0.599	background
PEAK_0240	900	0.231	background
PEAK_0240	950	1.006	background
PEAK_0240	1000	0.42	background
PEAK_0241	-1000	0.965	enhancer
PEAK_0241	-950	1.101	enhancer
PEAK_0241	-900	0.264	enhancer
PEAK_0241	-850	1.236	enhancer
PEAK_0241	-800	1.465	enhancer
PEAK_0241	-750	1.523	enhancer
PEAK_0241	-700	1.675	enhancer
PEAK_0241	-650	2.301	enhancer
PEAK_0241	-600	1.698	enhancer
PEAK_0241	-550	2.036	enhancer
PEAK_0241	-500	2.87	enhancer
PEAK_0241	-450	2.948	enhancer
PEAK_0241	-400	2.343	enhancer
PEAK_0241	-350	3.057	enhancer
PEAK_0241	-300	3.826	enhancer
PEAK_0241	-250	4.19	enhancer
PEAK_0241	-200	3.748	enhancer
PEAK_0241	-150	4.627	enhancer
PEAK_0241	-100	5.139	enhancer
PEAK_0241	-50	5.762	enhancer
PEAK_0241	0	4.935	enhancer
PEAK_0241	50	4.22	enhancer
PEAK_0241	100	5.912	enhancer
PEAK_0241	150	5.331	enhancer
PEAK_0241	200	5.157	enhancer
PEAK_0241	250	4.734	enhancer
PEAK_0241	300	5.847	enhancer
PEAK_0241	350	5.811	enhancer
PEAK_0241	400	4.84	enhancer
PEAK_0241	450	4.121	enhancer
PEAK_0241	500	3.725	enhancer
PEAK_0241	550	3.792	enhancer
PEAK_0241	600	3.985	enhancer
PEAK_0241	650	2.597	enhancer
PEAK_0241	700	2.68	enhancer
PEAK_0241	750	2.849	enhancer
PEAK_0241	800	2.624	enhancer
PEAK_0241	850	2.088	enhancer
PEAK_0241	900	2.071	enhancer
PEAK_0241	950	1.542	enhancer
PEAK_0241	1000	1.017	enhancer
PEAK_0242	-1000	0.187	promoter
PEAK_0242	-950	0.297	promoter
PEAK_0242	-900	0.378	promoter
PEAK_0242	-850	0.465	promoter
PEAK_0242	-800	0.176	promoter
PEAK_0242	-750	0.345	promoter
PEAK_0242	-700	0.182	promoter
PEAK_0242	-650	0.283	promoter
PEAK_0242	-600	0.214	promoter
PEAK_0242	-550	0.175	promoter
PEAK_0242	-500	0.187	promoter
PEAK_0242	-450	0.416	promoter
PEAK_0242	-400	0.684	promoter
PEAK_0242	-350	0.654	promoter
PEAK_0242	-300	1.475	promoter
PEAK_0242	-250	1.662	promoter
PEAK_0242	-200	3.723	promoter
PEAK_0242	-150	4.946	promoter
PEAK_0242	-100	8.488	promoter
PEAK_0242	-50	8.761	promoter
PEAK_0242	0	10.108	promoter
PEAK_0242	50	9.513	promoter
PEAK_0242	100	7.316	promoter
PEAK_0242	150	5.464	promoter
PEAK_0242	200	3.641	promoter
PEAK_0242	250	1.968	promoter
PEAK_0242	300	1.398	promoter
PEAK_0242	350	0.844	promoter
PEAK_0242	400	0.324	promoter
PEAK_0242	450	0.663	promoter
PEAK_0242	500	0.143	promoter
PEAK_0242	550	0.0	promoter
PEAK_0242	600	0.297	promoter
PEAK_0242	650	0.238	promoter
PEAK_0242	700	0.048	promoter
PEAK_0242	750	0.0	promoter
PEAK_0242	800	0.523	promoter
PEAK_0242	850	0.294	promoter
PEAK_0242	900	0.214	promoter
PEAK_0242	950	0.783	promoter
PEAK_0242	1000	0.358	promoter
PEAK_0243	-1000	0.621	background
PEAK_0243	-950	0.754	background
PEAK_0243	-900	0.198	background
PEAK_0243	-850	0.745	background
PEAK_0243	-800	0.283	background
PEAK_0243	-750	0.316	background
PEAK_0243	-700	0.26	background
PEAK_0243	-650	0.134	background
PEAK_0243	-600	0.645	background
PEAK_0243	-550	0.161	background
PEAK_0243	-500	0.668	background
PEAK_0243	-450	0.774	background
PEAK_0243	-400	0.49	background
PEAK_0243	-350	0.74	background
PEAK_0243	-300	1.35	background
PEAK_0243	-250	0.918	background
PEAK_0243	-200	0.279	background
PEAK_0243	-150	0.787	background
PEAK_0243	-100	0.95	background
PEAK_0243	-50	0.069	background
PEAK_0243	0	0.0	background
PEAK_0243	50	0.577	background
PEAK_0243	100	0.798	background
PEAK_0243	150	0.44	background
PEAK_0243	200	0.869	background
PEAK_0243	250	0.336	background
PEAK_0243	300	0.321	background
PEAK_0243	350	0.465	background
PEAK_0243	400	0.766	background
PEAK_0243	450	0.619	background
PEAK_0243	500	0.82	background
PEAK_0243	550	0.673	background
PEAK_0243	600	0.902	background
PEAK_0243	650	0.741	background
PEAK_0243	700	0.691	background
PEAK_0243	750	0.218	background
PEAK_0243	800	0.568	background
PEAK_0243	850	0.574	background
PEAK_0243	900	0.595	background
PEAK_0243	950	1.025	background
PEAK_0243	1000	0.57	background
PEAK_0244	-1000	0.904	background
PEAK_0244	-950	0.49	background
PEAK_0244	-900	0.0	background
PEAK_0244	-850	0.315	background
PEAK_0244	-800	0.574	background
PEAK_0244	-750	0.515	background
PEAK_0244	-700	1.231	background
PEAK_0244	-650	0.738	background
PEAK_0244	-600	0.475	background
PEAK_0244	-550	0.413	background
PEAK_0244	-500	0.617	background
PEAK_0244	-450	0.374	background
PEAK_0244	-400	0.798	background
PEAK_0244	-350	0.537	background
PEAK_0244	-300	0.367	background
PEAK_0244	-250	0.801	background
PEAK_0244	-200	0.844	background
PEAK_0244	-150	0.904	background
PEAK_0244	-100	0.903	background
PEAK_0244	-50	0.404	background
PEAK_0244	0	0.0	background
PEAK_0244	50	1.13	background
PEAK_0244	100	1.064	background
PEAK_0244	150	0.32	background
PEAK_0244	200	0.526	background
PEAK_0244	250	0.743	background
PEAK_0244	300	0.36	background
PEAK_0244	350	0.71	background
PEAK_0244	400	0.916	background
PEAK_0244	450	0.051	background
PEAK_0244	500	0.806	background
PEAK_0244	550	0.962	background
PEAK_0244	600	0.201	background
PEAK_0244	650	0.308	background
PEAK_0244	700	0.442	background
PEAK_0244	750	0.6	background
PEAK_0244	800	0.73	background
PEAK_0244	850	0.724	background
PEAK_0244	900	0.742	background
PEAK_0244	950	0.877	background
PEAK_0244	1000	0.503	background
PEAK_0245	-1000	0.956	enhancer
PEAK_0245	-950	0.628	enhancer
PEAK_0245	-900	1.173	enhancer
PEAK_0245	-850	1.26	enhancer
PEAK_0245	-800	1.45	enhancer
PEAK_0245	-750	0.989	enhancer
PEAK_0245	-700	1.679	enhancer
PEAK_0245	-650	1.513	enhancer
PEAK_0245	-600	2.244	enhancer
PEAK_0245	-550	2.275	enhancer
PEAK_0245	-500	2.511	enhancer
PEAK_0245	-450	2.556	enhancer
PEAK_0245	-400	3.365	enhancer
PEAK_0245	-350	3.165	enhancer
PEAK_0245	-300	5.075	enhancer
PEAK_0245	-250	5.208	enhancer
PEAK_0245	-200	4.616	enhancer
PEAK_0245	-150	4.534	enhancer
PEAK_0245	-100	5.481	enhancer
PEAK_0245	-50	6.354	enhancer
PEAK_0245	0	5.368	enhancer
PEAK_0245	50	6.453	enhancer
PEAK_0245	100	5.0	enhancer
PEAK_0245	150	5.34	enhancer
PEAK_0245	200	5.943	enhancer
PEAK_0245	250	4.571	enhancer
PEAK_0245	300	4.458	enhancer
PEAK_0245	350	4.779	enhancer
PEAK_0245	400	3.914	enhancer
PEAK_0245	450	2.966	enhancer
PEAK_0245	500	2.956	enhancer
PEAK_0245	550	2.485	enhancer
PEAK_0245	600	1.764	enhancer
PEAK_0245	650	1.403	enhancer
PEAK_0245	700	1.678	enhancer
PEAK_0245	750	1.189	enhancer
PEAK_0245	800	1.088	enhancer
PEAK_0245	850	0.835	enhancer
PEAK_0245	900	0.764	enhancer
PEAK_0245	950	1.031	enhancer
PEAK_0245	1000	0.659	enhancer
PEAK_0246	-1000	1.021	enhancer
PEAK_0246	-950	1.12	enhancer
PEAK_0246	-900	1.082	enhancer
PEAK_0246	-850	2.026	enhancer
PEAK_0246	-800	1.128	enhancer
PEAK_0246	-750	2.311	enhancer
PEAK_0246	-700	3.009	enhancer
PEAK_0246	-650	2.752	enhancer
PEAK_0246	-600	3.225	enhancer
PEAK_0246	-550	4.162	enhancer
PEAK_0246	-500	3.861	enhancer
PEAK_0246	-450	4.356	enhancer
PEAK_0246	-400	4.949	enhancer
PEAK_0246	-350	5.218	enhancer
PEAK_0246	-300	5.265	enhancer
PEAK_0246	-250	4.719	enhancer
PEAK_0246	-200	5.609	enhancer
PEAK_0246	-150	5.074	enhancer
PEAK_0246	-100	5.451	enhancer
PEAK_0246	-50	5.331	enhancer
PEAK_0246	0	6.363	enhancer
PEAK_0246	50	5.304	enhancer
PEAK_0246	100	4.797	enhancer
PEAK_0246	150	4.32	enhancer
PEAK_0246	200	3.875	enhancer
PEAK_0246	250	3.357	enhancer
PEAK_0246	300	3.625	enhancer
PEAK_0246	350	2.691	enhancer
PEAK_0246	400	2.345	enhancer
PEAK_0246	450	1.966	enhancer
PEAK_0246	500	1.594	enhancer
PEAK_0246	550	1.584	enhancer
PEAK_0246	600	1.509	enhancer
PEAK_0246	650	1.233	enhancer
PEAK_0246	700	0.608	enhancer
PEAK_0246	750	0.784	enhancer
PEAK_0246	800	0.482	enhancer
PEAK_0246	850	0.39	enhancer
PEAK_0246	900	0.809	enhancer
PEAK_0246	950	0.43	enhancer
PEAK_0246	1000	0.19	enhancer
PEAK_0247	-1000	0.435	enhancer
PEAK_0247	-950	0.692	enhancer
PEAK_0247	-900	1.385	enhancer
PEAK_0247	-850	1.05	enhancer
PEAK_0247	-800	0.775	enhancer
PEAK_0247	-750	1.25	enhancer
PEAK_0247	-700	2.187	enhancer
PEAK_0247	-650	1.5	enhancer
PEAK_0247	-600	1.953	enhancer
PEAK_0247	-550	2.503	enhancer
PEAK_0247	-500	1.895	enhancer
PEAK_0247	-450	2.584	enhancer
PEAK_0247	-400	2.93	enhancer
PEAK_0247	-350	3.991	enhancer
PEAK_0247	-300	2.974	enhancer
PEAK_0247	-250	3.644	enhancer
PEAK_0247	-200	2.926	enhancer
PEAK_0247	-150	3.929	enhancer
PEAK_0247	-100	3.419	enhancer
PEAK_0247	-50	4.44	enhancer
PEAK_0247	0	4.247	enhancer
PEAK_0247	50	3.033	enhancer
PEAK_0247	100	3.638	enhancer
PEAK_0247	150	3.499	enhancer
PEAK_0247	200	3.736	enhancer
PEAK_0247	250	2.924	enhancer
PEAK_0247	300	3.826	enhancer
PEAK_0247	350	2.589	enhancer
PEAK_0247	400	2.78	enhancer
PEAK_0247	450	2.77	enhancer
PEAK_0247	500	2.0	enhancer
PEAK_0247	550	2.097	enhancer
PEAK_0247	600	1.597	enhancer
PEAK_0247	650	2.081	enhancer
PEAK_0247	700	1.179	enhancer
PEAK_0247	750	1.722	enhancer
PEAK_0247	800	0.488	enhancer
PEAK_0247	850	1.556	enhancer
PEAK_0247	900	1.09	enhancer
PEAK_0247	950	1.253	enhancer
PEAK_0247	1000	0.543	enhancer
PEAK_0248	-1000	0.384	background
PEAK_0248	-950	0.081	background
PEAK_0248	-900	0.023	background
PEAK_0248	-850	0.248	background
PEAK_0248	-800	0.88	background
PEAK_0248	-750	0.353	background
PEAK_0248	-700	0.385	background
PEAK_0248	-650	0.481	background
PEAK_0248	-600	0.427	background
PEAK_0248	-550	0.831	background
PEAK_0248	-500	0.414	background
PEAK_0248	-450	0.657	background
PEAK_0248	-400	0.461	background
PEAK_0248	-350	0.802	background
PEAK_0248	-300	0.713	background
PEAK_0248	-250	0.46	background
PEAK_0248	-200	0.185	background
PEAK_0248	-150	0.0	background
PEAK_0248	-100	0.928	background
PEAK_0248	-50	0.734	background
PEAK_0248	0	0.467	background
PEAK_0248	50	0.543	background
PEAK_0248	100	0.0	background
PEAK_0248	150	0.989	background
PEAK_0248	200	0.418	background
PEAK_0248	250	0.75	background
PEAK_0248	300	0.499	background
PEAK_0248	350	0.39	background
PEAK_0248	400	0.387	background
PEAK_0248	450	0.0	background
PEAK_0248	500	0.382	background
PEAK_0248	550	0.372	background
PEAK_0248	600	0.693	background
PEAK_0248	650	0.553	background
PEAK_0248	700	0.446	background
PEAK_0248	750	0.0	background
PEAK_0248	800	0.76	background
PEAK_0248	850	0.675	background
PEAK_0248	900	0.565	background
PEAK_0248	950	0.663	background
PEAK_0248	1000	0.724	background
PEAK_0249	-1000	0.626	background
PEAK_0249	-950	0.807	background
PEAK_0249	-900	0.725	background
PEAK_0249	-850	0.662	background
PEAK_0249	-800	0.342	background
PEAK_0249	-750	1.064	background
PEAK_0249	-700	0.958	background
PEAK_0249	-650	0.604	background
PEAK_0249	-600	0.877	background
PEAK_0249	-550	0.805	background
PEAK_0249	-500	0.941	background
PEAK_0249	-450	1.364	background
PEAK_0249	-400	1.482	background
PEAK_0249	-350	1.409	background
PEAK_0249	-300	1.206	background
PEAK_0249	-250	1.116	background
PEAK_0249	-200	1.084	background
PEAK_0249	-150	0.658	background
PEAK_0249	-100	1.109	background
PEAK_0249	-50	0.216	background
PEAK_0249	0	1.239	background
PEAK_0249	50	1.401	background
PEAK_0249	100	1.015	background
PEAK_0249	150	0.842	background
PEAK_0249	200	1.591	background
PEAK_0249	250	0.799	background
PEAK_0249	300	1.109	background
PEAK_0249	350	1.078	background
PEAK_0249	400	0.872	background
PEAK_0249	450	1.238	background
PEAK_0249	500	0.782	background
PEAK_0249	550	0.982	background
PEAK_0249	600	1.143	background
PEAK_0249	650	0.886	background
PEAK_0249	700	0.915	background
PEAK_0249	750	0.978	background
PEAK_0249	800	1.318	background
PEAK_0249	850	1.273	background
PEAK_0249	900	1.002	background
PEAK_0249	950	0.906	background
PEAK_0249	1000	0.883	background
PEAK_0250	-1000	0.411	promoter
PEAK_0250	-950	0.57	promoter
PEAK_0250	-900	0.257	promoter
PEAK_0250	-850	0.779	promoter
PEAK_0250	-800	0.0	promoter
PEAK_0250	-750	0.161	promoter
PEAK_0250	-700	0.192	promoter
PEAK_0250	-650	0.453	promoter
PEAK_0250	-600	0.0	promoter
PEAK_0250	-550	0.366	promoter
PEAK_0250	-500	0.663	promoter
PEAK_0250	-450	0.351	promoter
PEAK_0250	-400	0.514	promoter
PEAK_0250	-350	1.773	promoter
PEAK_0250	-300	3.927	promoter
PEAK_0250	-250	5.583	promoter
PEAK_0250	-200	9.164	promoter
PEAK_0250	-150	11.107	promoter
PEAK_0250	-100	13.751	promoter
PEAK_0250	-50	14.424	promoter
PEAK_0250	0	15.302	promoter
PEAK_0250	50	14.546	promoter
PEAK_0250	100	11.818	promoter
PEAK_0250	150	11.181	promoter
PEAK_0250	200	8.834	promoter
PEAK_0250	250	5.934	promoter
PEAK_0250	300	4.074	promoter
PEAK_0250	350	1.949	promoter
PEAK_0250	400	1.564	promoter
PEAK_0250	450	0.779	promoter
PEAK_0250	500	0.51	promoter
PEAK_0250	550	0.345	promoter
PEAK_0250	600	0.655	promoter
PEAK_0250	650	0.73	promoter
PEAK_0250	700	0.435	promoter
PEAK_0250	750	0.222	promoter
PEAK_0250	800	0.345	promoter
PEAK_0250	850	0.489	promoter
PEAK_0250	900	0.0	promoter
PEAK_0250	950	0.114	promoter
PEAK_0250	1000	0.31	promoter
PEAK_0251	-1000	0.352	enhancer
PEAK_0251	-950	0.664	enhancer
PEAK_0251	-900	0.885	enhancer
PEAK_0251	-850	0.697	enhancer
PEAK_0251	-800	0.385	enhancer
PEAK_0251	-750	0.531	enhancer
PEAK_0251	-700	1.052	enhancer
PEAK_0251	-650	0.583	enhancer
PEAK_0251	-600	1.592	enhancer
PEAK_0251	-550	1.627	enhancer
PEAK_0251	-500	2.157	enhancer
PEAK_0251	-450	2.165	enhancer
PEAK_0251	-400	2.426	enhancer
PEAK_0251	-350	2.388	enhancer
PEAK_0251	-300	2.488	enhancer
PEAK_0251	-250	3.024	enhancer
PEAK_0251	-200	3.301	enhancer
PEAK_0251	-150	4.048	enhancer
PEAK_0251	-100	3.262	enhancer
PEAK_0251	-50	3.53	enhancer
PEAK_0251	0	4.169	enhancer
PEAK_0251	50	3.828	enhancer
PEAK_0251	100	4.541	enhancer
PEAK_0251	150	4.13	enhancer
PEAK_0251	200	3.819	enhancer
PEAK_0251	250	3.261	enhancer
PEAK_0251	300	4.553	enhancer
PEAK_0251	350	4.665	enhancer
PEAK_0251	400	3.578	enhancer
PEAK_0251	450	3.453	enhancer
PEAK_0251	500	3.697	enhancer
PEAK_0251	550	2.375	enhancer
PEAK_0251	600	2.832	enhancer
PEAK_0251	650	2.749	enhancer
PEAK_0251	700	1.661	enhancer
PEAK_0251	750	0.689	enhancer
PEAK_0251	800	1.972	enhancer
PEAK_0251	850	1.369	enhancer
PEAK_0251	900	1.737	enhancer
PEAK_0251	950	1.148	enhancer
PEAK_0251	1000	1.04	enhancer
PEAK_0252	-1000	1.273	enhancer
PEAK_0252	-950	2.34	enhancer
PEAK_0252	-900	2.19	enhancer
PEAK_0252	-850	3.067	enhancer
PEAK_0252	-800	3.023	enhancer
PEAK_0252	-750	3.464	enhancer
PEAK_0252	-700	3.37	enhancer
PEAK_0252	-650	3.726	enhancer
PEAK_0252	-600	4.782	enhancer
PEAK_0252	-550	5.153	enhancer
PEAK_0252	-500	4.387	enhancer
PEAK_0252	-450	5.271	enhancer
PEAK_0252	-400	5.409	enhancer
PEAK_0252	-350	6.4	enhancer
PEAK_0252	-300	6.462	enhancer
PEAK_0252	-250	6.856	enhancer
PEAK_0252	-200	6.871	enhancer
PEAK_0252	-150	6.454	enhancer
PEAK_0252	-100	6.031	enhancer
PEAK_0252	-50	7.259	enhancer
PEAK_0252	0	7.735	enhancer
PEAK_0252	50	6.414	enhancer
PEAK_0252	100	5.833	enhancer
PEAK_0252	150	5.6	enhancer
PEAK_0252	200	5.133	enhancer
PEAK_0252	250	5.111	enhancer
PEAK_0252	300	3.163	enhancer
PEAK_0252	350	4.442	enhancer
PEAK_0252	400	4.074	enhancer
PEAK_0252	450	2.671	enhancer
PEAK_0252	500	2.719	enhancer
PEAK_0252	550	2.456	enhancer
PEAK_0252	600	1.469	enhancer
PEAK_0252	650	1.645	enhancer
PEAK_0252	700	1.5	enhancer
PEAK_0252	750	1.481	enhancer
PEAK_0252	800	0.49	enhancer
PEAK_0252	850	0.682	enhancer
PEAK_0252	900	0.641	enhancer
PEAK_0252	950	0.518	enhancer
PEAK_0252	1000	0.674	enhancer
PEAK_0253	-1000	0.13	enhancer
PEAK_0253	-950	0.555	enhancer
PEAK_0253	-900	0.467	enhancer
PEAK_0253	-850	0.203	enhancer
PEAK_0253	-800	0.438	enhancer
PEAK_0253	-750	0.703	enhancer
PEAK_0253	-700	0.93	enhancer
PEAK_0253	-650	0.776	enhancer
PEAK_0253	-600	1.148	enhancer
PEAK_0253	-550	1.326	enhancer
PEAK_0253	-500	1.63	enhancer
PEAK_0253	-450	1.468	enhancer
PEAK_0253	-400	1.855	enhancer
PEAK_0253	-350	2.543	enhancer
PEAK_0253	-300	2.823	enhancer
PEAK_0253	-250	3.601	enhancer
PEAK_0253	-200	3.396	enhancer
PEAK_0253	-150	2.927	enhancer
PEAK_0253	-100	3.056	enhancer
PEAK_0253	-50	4.817	enhancer
PEAK_0253	0	4.14	enhancer
PEAK_0253	50	4.657	enhancer
PEAK_0253	100	3.456	enhancer
PEAK_0253	150	4.108	enhancer
PEAK_0253	200	3.637	enhancer
PEAK_0253	250	4.134	enhancer
PEAK_0253	300	5.074	enhancer
PEAK_0253	350	3.83	enhancer
PEAK_0253	400	3.532	enhancer
PEAK_0253	450	3.312	enhancer
PEAK_0253	500	2.345	enhancer
PEAK_0253	550	2.47	enhancer
PEAK_0253	600	1.987	enhancer
PEAK_0253	650	2.25	enhancer
PEAK_0253	700	1.177	enhancer
PEAK_0253	750	1.48	enhancer
PEAK_0253	800	1.215	enhancer
PEAK_0253	850	0.876	enhancer
PEAK_0253	900	0.309	enhancer
PEAK_0253	950	0.626	enhancer
PEAK_0253	1000	0.716	enhancer
PEAK_0254	-1000	0.253	promoter
PEAK_0254	-950	0.03	promoter
PEAK_0254	-900	0.539	promoter
PEAK_0254	-850	0.013	promoter
PEAK_0254	-800	0.08	promoter
PEAK_0254	-750	0.115	promoter
PEAK_0254	-700	0.144	promoter
PEAK_0254	-650	0.485	promoter
PEAK_0254	-600	0.4	promoter
PEAK_0254	-550	0.14	promoter
PEAK_0254	-500	0.267	promoter
PEAK_0254	-450	0.513	promoter
PEAK_0254	-400	0.353	promoter
PEAK_0254	-350	1.972	promoter
PEAK_0254	-300	2.653	promoter
PEAK_0254	-250	4.682	promoter
PEAK_0254	-200	6.772	promoter
PEAK_0254	-150	9.372	promoter
PEAK_0254	-100	14.926	promoter
PEAK_0254	-50	17.948	promoter
PEAK_0254	0	21.222	promoter
PEAK_0254	50	18.167	promoter
PEAK_0254	100	14.996	promoter
PEAK_0254	150	9.951	promoter
PEAK_0254	200	6.809	promoter
PEAK_0254	250	5.094	promoter
PEAK_0254	300	2.861	promoter
PEAK_0254	350	1.133	promoter
PEAK_0254	400	0.466	promoter
PEAK_0254	450	0.405	promoter
PEAK_0254	500	0.222	promoter
PEAK_0254	550	0.034	promoter
PEAK_0254	600	0.144	promoter
PEAK_0254	650	0.2	promoter
PEAK_0254	700	0.311	promoter
PEAK_0254	750	0.0	promoter
PEAK_0254	800	0.437	promoter
PEAK_0254	850	0.0	promoter
PEAK_0254	900	0.0	promoter
PEAK_0254	950	0.291	promoter
PEAK_0254	1000	0.162	promoter
PEAK_0255	-1000	0.402	enhancer
PEAK_0255	-950	0.426	enhancer
PEAK_0255	-900	0.518	enhancer
PEAK_0255	-850	0.302	enhancer
PEAK_0255	-800	0.188	enhancer
PEAK_0255	-750	0.662	enhancer
PEAK_0255	-700	0.816	enhancer
PEAK_0255	-650	0.533	enhancer
PEAK_0255	-600	1.156	enhancer
PEAK_0255	-550	0.698	enhancer
PEAK_0255	-500	0.776	enhancer
PEAK_0255	-450	0.64	enhancer
PEAK_0255	-400	1.407	enhancer
PEAK_0255	-350	1.909	enhancer
PEAK_0255	-300	1.916	enhancer
PEAK_0255	-250	2.335	enhancer
PEAK_0255	-200	2.993	enhancer
PEAK_0255	-150	2.774	enhancer
PEAK_0255	-100	3.127	enhancer
PEAK_0255	-50	3.832	enhancer
PEAK_0255	0	3.396	enhancer
PEAK_0255	50	3.91	enhancer
PEAK_0255	100	3.582	enhancer
PEAK_0255	150	3.308	enhancer
PEAK_0255	200	3.38	enhancer
PEAK_0255	250	3.691	enhancer
PEAK_0255	300	3.083	enhancer
PEAK_0255	350	1.924	enhancer
PEAK_0255	400	2.051	enhancer
PEAK_0255	450	1.702	enhancer
PEAK_0255	500	1.362	enhancer
PEAK_0255	550	1.55	enhancer
PEAK_0255	600	1.617	enhancer
PEAK_0255	650	0.814	enhancer
PEAK_0255	700	0.898	enhancer
PEAK_0255	750	1.246	enhancer
PEAK_0255	800	1.139	enhancer
PEAK_0255	850	0.477	enhancer
PEAK_0255	900	0.349	enhancer
PEAK_0255	950	0.423	enhancer
PEAK_0255	1000	0.696	enhancer
PEAK_0256	-1000	0.232	promoter
PEAK_0256	-950	0.529	promoter
PEAK_0256	-900	0.23	promoter
PEAK_0256	-850	0.39	promoter
PEAK_0256	-800	0.398	promoter
PEAK_0256	-750	0.343	promoter
PEAK_0256	-700	0.443	promoter
PEAK_0256	-650	0.261	promoter
PEAK_0256	-600	0.172	promoter
PEAK_0256	-550	0.094	promoter
PEAK_0256	-500	0.257	promoter
PEAK_0256	-450	0.408	promoter
PEAK_0256	-400	0.748	promoter
PEAK_0256	-350	1.563	promoter
PEAK_0256	-300	1.439	promoter
PEAK_0256	-250	3.992	promoter
PEAK_0256	-200	5.214	promoter
PEAK_0256	-150	7.991	promoter
PEAK_0256	-100	9.778	promoter
PEAK_0256	-50	11.417	promoter
PEAK_0256	0	12.761	promoter
PEAK_0256	50	12.731	promoter
PEAK_0256	100	10.032	promoter
PEAK_0256	150	8.345	promoter
PEAK_0256	200	5.888	promoter
PEAK_0256	250	3.444	promoter
PEAK_0256	300	2.268	promoter
PEAK_0256	350	1.005	promoter
PEAK_0256	400	0.549	promoter
PEAK_0256	450	0.241	promoter
PEAK_0256	500	0.018	promoter
PEAK_0256	550	0.085	promoter
PEAK_0256	600	0.21	promoter
PEAK_0256	650	0.207	promoter
PEAK_0256	700	0.394	promoter
PEAK_0256	750	0.313	promoter
PEAK_0256	800	0.0	promoter
PEAK_0256	850	0.0	promoter
PEAK_0256	900	0.252	promoter
PEAK_0256	950	0.106	promoter
PEAK_0256	1000	0.018	promoter
PEAK_0257	-1000	0.635	background
PEAK_0257	-950	0.671	background
PEAK_0257	-900	0.761	background
PEAK_0257	-850	0.742	background
PEAK_0257	-800	0.507	background
PEAK_0257	-750	0.046	background
